1385849099399639,12,0,-57,-78,-78
1385849099900413,12,0,-57,-78,-79
1385849099902503,12,0,-57,-79,-79
1385849102415222,12,0,-58,-81,-78
1385849103263209,12,0,-61,-79,-80
1385849107435110,12,0,-56,-81,-79
1385849129539684,13,0,-49,-82,-75
1385849131058040,13,0,-54,-78,-75
1385849131665145,13,0,-51,-79,-72
1385849132499164,13,0,-50,-78,-74
1385849132919107,13,0,-49,-77,-74
1385849133000020,13,0,-49,-76,-75
1385849133073931,13,0,-49,-77,-76
1385849133076476,13,0,-49,-75,-76
1385849133422687,13,0,-48,-75,-74
1385849133502372,13,0,-50,-76,-75
1385849138101109,14,0,-53,-78,-73
1385849138598401,14,0,-56,-77,-75
1385849138598911,14,0,-55,-77,-75
1385849139096099,14,0,-55,-77,-77
1385849139096419,14,0,-54,-76,-77
1385849139098246,14,0,-54,-76,-75
1385849139099808,14,0,-53,-75,-73
1385849139601683,14,0,-53,-77,-75
1385849139601949,14,0,-53,-77,-75
1385849139603086,14,0,-53,-77,-75
1385849139603326,14,0,-53,-77,-75
1385849139603482,14,0,-53,-77,-75
1385849151669304,15,0,-53,-78,-73
1385849151672849,15,0,-53,-78,-73
1385849152175574,15,0,-53,-78,-73
1385849152184126,15,0,-53,-78,-72
1385849152565683,15,0,-53,-78,-72
1385849152682853,15,0,-53,-78,-72
1385849152684221,15,0,-53,-77,-72
1385849152684467,15,0,-53,-78,-72
1385849153067329,15,0,-53,-79,-73
1385849153183728,15,0,-53,-78,-72
1385849168741504,16,0,-60,-78,-76
1385849169117309,16,0,-62,-79,-76
1385849170756049,16,0,-57,-77,-79
1385849170758382,16,0,-57,-77,-79
1385849171259935,16,0,-57,-78,-75
1385849171264233,16,0,-57,-78,-76
1385849171268993,16,0,-56,-78,-75
1385849171631896,16,0,-58,-79,-74
1385849172133957,16,0,-58,-79,-74
1385849172269386,16,0,-59,-78,-76
1385849179309126,17,0,-63,-85,-70
1385849179312505,17,0,-63,-84,-71
1385849179676512,17,0,-62,-78,-70
1385849179809113,17,0,-62,-79,-70
1385849179849445,17,0,-61,-79,-73
1385849180176801,17,0,-60,-79,-76
1385849180177727,17,0,-60,-79,-76
1385849180344291,17,0,-59,-78,-76
1385849180344665,17,0,-58,-77,-74
1385849180678473,17,0,-58,-78,-75
1385849192887936,18,0,-62,-78,-76
1385849193927363,18,0,-63,-79,-75
1385849193929137,18,0,-63,-80,-75
1385849194257358,18,0,-64,-79,-74
1385849194755000,18,0,-64,-78,-74
1385849194892533,18,0,-64,-78,-75
1385849195258776,18,0,-65,-78,-75
1385849195259843,18,0,-65,-78,-74
1385849195386662,18,0,-65,-79,-75
1385849195389061,18,0,-64,-79,-76
1385849207450861,19,0,-68,-82,-76
1385849208328427,19,0,-67,-80,-76
1385849212349936,19,0,-67,-81,-77
1385849212484411,19,0,-67,-81,-76
1385849214998385,19,0,-67,-80,-76
1385849215527215,19,0,-67,-79,-75
1385849216509957,19,0,-67,-79,-74
1385849217015516,19,0,-67,-79,-74
1385849217513871,19,0,-67,-81,-75
1385849217772298,19,0,-67,-80,-75
1385849221908084,20,0,-65,-77,-72
1385849221908476,20,0,-65,-77,-72
1385849222079646,20,0,-66,-77,-74
1385849222404475,20,0,-68,-77,-75
1385849222405375,20,0,-67,-77,-75
1385849222405715,20,0,-67,-77,-75
1385849222407874,20,0,-65,-77,-73
1385849222907023,20,0,-63,-76,-72
1385849223410770,20,0,-62,-76,-74
1385849223550938,20,0,-63,-76,-74
1385849228125419,21,0,-61,-79,-69
1385849228309681,21,0,-61,-79,-70
1385849228622466,21,0,-61,-78,-69
1385849228811194,21,0,-61,-77,-70
1385849228939178,21,0,-60,-77,-71
1385849229113313,21,0,-60,-77,-72
1385849229128691,21,0,-60,-77,-72
1385849229313039,21,0,-60,-76,-72
1385849229440161,21,0,-60,-76,-73
1385849229611502,21,0,-60,-76,-74
1385849229612042,21,0,-60,-75,-74
1385849229612347,21,0,-60,-75,-74
1385849236479103,22,0,-59,-79,-70
1385849236619208,22,0,-57,-78,-70
1385849236981775,22,0,-57,-79,-71
1385849237484531,22,0,-58,-78,-73
1385849237485725,22,0,-57,-78,-73
1385849237485934,22,0,-57,-79,-74
1385849237685531,22,0,-57,-78,-74
1385849237987209,22,0,-57,-78,-74
1385849237988090,22,0,-57,-78,-73
1385849238136120,22,0,-56,-78,-72
1385849243136824,23,0,-66,-79,-76
1385849243358110,23,0,-65,-78,-77
1385849244171924,23,0,-67,-78,-71
1385849244361745,23,0,-63,-78,-70
1385849244769570,23,0,-65,-78,-70
1385849244862875,23,0,-65,-78,-73
1385849244863323,23,0,-65,-79,-73
1385849245024305,23,0,-65,-78,-74
1385849245264362,23,0,-63,-77,-74
1385849245365099,23,0,-63,-77,-74
1385849245365451,23,0,-63,-77,-74
1385849245365721,23,0,-63,-76,-73
1385849252391342,24,0,-71,-80,-66
1385849252563453,24,0,-67,-80,-66
1385849252893528,24,0,-65,-78,-68
1385849253193887,24,0,-66,-80,-68
1385849253896061,24,0,-66,-79,-69
1385849254397622,24,0,-66,-80,-70
1385849254726525,24,0,-66,-79,-70
1385849254899590,24,0,-66,-79,-71
1385849254900527,24,0,-66,-79,-70
1385849255401204,24,0,-66,-79,-71
1385849261922292,25,0,-72,-80,-69
1385849261922569,25,0,-72,-80,-70
1385849262424439,25,0,-72,-81,-69
1385849262425120,25,0,-72,-80,-68
1385849262620808,25,0,-72,-80,-68
1385849262834615,25,0,-73,-80,-68
1385849262925657,25,0,-73,-80,-68
1385849262926771,25,0,-73,-80,-68
1385849263122684,25,0,-73,-79,-68
1385849263427590,25,0,-74,-80,-66
1385849269791820,26,0,-72,-79,-71
1385849269948711,26,0,-72,-80,-72
1385849270161668,26,0,-72,-79,-72
1385849272317785,26,0,-72,-81,-72
1385849272802920,26,0,-71,-79,-71
1385849272957386,26,0,-72,-79,-71
1385849272957738,26,0,-72,-79,-71
1385849274182904,26,0,-72,-76,-67
1385849274464305,26,0,-72,-76,-67
1385849274685015,26,0,-72,-77,-67
1385849280219008,27,0,-69,-78,-66
1385849280482652,27,0,-74,-77,-63
1385849280721800,27,0,-74,-77,-63
1385849280874255,27,0,-74,-77,-64
1385849281986851,27,0,-72,-77,-62
1385849282229554,27,0,-72,-78,-62
1385849282487642,27,0,-72,-77,-62
1385849282488120,27,0,-72,-77,-62
1385849282488649,27,0,-73,-77,-62
1385849282881198,27,0,-74,-78,-62
1385849287501431,28,0,-75,-76,-65
1385849287759891,28,0,-76,-76,-69
1385849287760738,28,0,-76,-77,-69
1385849288002758,28,0,-74,-77,-70
1385849288003133,28,0,-75,-77,-69
1385849288003480,28,0,-76,-78,-69
1385849288263415,28,0,-76,-78,-71
1385849288268644,28,0,-75,-78,-71
1385849288404530,28,0,-77,-78,-71
1385849288502952,28,0,-77,-77,-71
1385849288503328,28,0,-76,-77,-71
1385849288503588,28,0,-77,-77,-71
1385849297029300,29,0,-76,-78,-61
1385849297531167,29,0,-77,-79,-66
1385849297819842,29,0,-76,-77,-67
1385849298032858,29,0,-76,-77,-65
1385849298033183,29,0,-76,-77,-65
1385849298034010,29,0,-77,-78,-63
1385849298316684,29,0,-76,-78,-39
1385849298466632,29,0,-75,-77,-62
1385849298535108,29,0,-76,-77,-62
1385849298535439,29,0,-75,-77,-62
1385849298535595,29,0,-75,-77,-39
1385849298535949,29,0,-74,-77,-62
1385849400459042,12,1,-76,-86,-86
1385849400459938,12,1,-77,-87,-85
1385849400460380,12,1,-76,-87,-87
1385849400460670,12,1,-77,-86,-87
1385849401445360,12,1,-75,-82,-76
1385849401446212,12,1,-75,-82,-77
1385849402441897,12,1,-75,-84,-73
1385849405967250,12,1,-70,-84,-74
1385849405968606,12,1,-69,-83,-74
1385849405974227,12,1,-69,-83,-76
1385849410997700,12,2,-64,-81,-76
1385849411422131,12,2,-62,-80,-73
1385849411422851,12,2,-62,-79,-73
1385849411498724,12,2,-62,-79,-72
1385849411506148,12,2,-61,-79,-73
1385849411924980,12,2,-64,-79,-72
1385849411925771,12,2,-64,-79,-73
1385849412003169,12,2,-64,-82,-72
1385849412010156,12,2,-63,-80,-72
1385849412010443,12,2,-68,-79,-73
1385849412010696,12,2,-66,-79,-73
1385849417454187,12,3,-69,-80,-73
1385849417538879,12,3,-69,-81,-73
1385849417539895,12,3,-69,-81,-74
1385849417955422,12,3,-68,-81,-73
1385849418037536,12,3,-69,-81,-74
1385849418088307,12,3,-69,-80,-73
1385849418090743,12,3,-69,-82,-73
1385849418092012,12,3,-70,-79,-73
1385849418093022,12,3,-70,-80,-73
1385849418460272,12,3,-67,-81,-74
1385849418460862,12,3,-67,-81,-74
1385849423047889,12,4,-62,-82,-70
1385849423052468,12,4,-65,-81,-68
1385849423553180,12,4,-64,-81,-69
1385849423559318,12,4,-65,-82,-71
1385849425062193,12,4,-68,-82,-74
1385849425083431,12,4,-69,-82,-73
1385849425083687,12,4,-69,-82,-72
1385849425566088,12,4,-66,-81,-71
1385849426577678,12,4,-67,-81,-74
1385849427077007,12,4,-64,-79,-72
1385849432616196,12,5,-67,-82,-72
1385849434040536,12,5,-67,-85,-75
1385849434631201,12,5,-69,-83,-73
1385849435164500,12,5,-69,-83,-73
1385849436625313,12,5,-72,-84,-73
1385849437484852,12,5,-67,-81,-75
1385849437567475,12,5,-67,-82,-74
1385849438487759,12,5,-71,-85,-74
1385849438563642,12,5,-71,-84,-74
1385849439146130,12,5,-73,-85,-76
1385849444672839,12,6,-68,-79,-75
1385849447181025,12,6,-70,-83,-71
1385849457260943,12,6,-71,-82,-74
1385849458553353,12,6,-62,-77,-73
1385849459273215,12,6,-61,-78,-68
1385849459277684,12,6,-61,-78,-67
1385849459681524,12,6,-65,-76,-67
1385849459771846,12,6,-61,-78,-68
1385849459772111,12,6,-59,-78,-68
1385849460193383,12,6,-62,-79,-75
1385849465073809,12,7,-67,-78,-73
1385849465210906,12,7,-67,-78,-73
1385849466214843,12,7,-69,-79,-73
1385849466717804,12,7,-74,-79,-72
1385849467082252,12,7,-74,-79,-71
1385849467312378,12,7,-72,-77,-71
1385849467313464,12,7,-72,-79,-72
1385849467582043,12,7,-72,-79,-72
1385849467582387,12,7,-74,-80,-73
1385849467724888,12,7,-72,-79,-71
1385849472332277,12,8,-71,-80,-74
1385849475767663,12,8,-71,-80,-74
1385849476360051,12,8,-68,-80,-76
1385849476910895,12,8,-68,-77,-70
1385849477110583,12,8,-67,-78,-71
1385849477110878,12,8,-67,-78,-72
1385849477365342,12,8,-67,-77,-72
1385849477399685,12,8,-67,-78,-72
1385849477399988,12,8,-67,-77,-71
1385849477613234,12,8,-68,-78,-71
1385849477613721,12,8,-68,-78,-71
1385849477613890,12,8,-68,-77,-71
1385849482904090,12,9,-74,-82,-70
1385849482908023,12,9,-73,-81,-70
1385849483630782,12,9,-73,-83,-72
1385849483810776,12,9,-79,-83,-70
1385849483914236,12,9,-77,-83,-69
1385849484133713,12,9,-74,-83,-70
1385849484313329,12,9,-75,-83,-70
1385849484418526,12,9,-78,-82,-69
1385849484419704,12,9,-78,-82,-69
1385849484633975,12,9,-77,-81,-69
1385849484634437,12,9,-76,-82,-70
1385849488147384,12,10,-69,-76,-71
1385849488147900,12,10,-68,-77,-71
1385849488148369,12,10,-68,-76,-70
1385849488432855,12,10,-71,-80,-71
1385849488647242,12,10,-72,-80,-71
1385849488647482,12,10,-72,-80,-71
1385849488647836,12,10,-72,-78,-71
1385849488647987,12,10,-73,-79,-71
1385849488935189,12,10,-72,-76,-72
1385849488936631,12,10,-73,-76,-72
1385849493164927,12,11,-70,-76,-69
1385849493165413,12,11,-70,-76,-69
1385849493165746,12,11,-71,-75,-69
1385849493362823,12,11,-69,-77,-69
1385849493457165,12,11,-71,-77,-68
1385849493665936,12,11,-72,-77,-68
1385849493666459,12,11,-72,-77,-68
1385849493666802,12,11,-72,-76,-68
1385849493667679,12,11,-70,-76,-68
1385849493862777,12,11,-71,-76,-68
1385849499184466,12,12,-72,-79,-68
1385849499478086,12,12,-72,-78,-69
1385849499478884,12,12,-72,-78,-69
1385849499497398,12,12,-71,-74,-70
1385849499685233,12,12,-71,-74,-70
1385849499686379,12,12,-71,-74,-69
1385849499999644,12,12,-71,-74,-69
1385849499999922,12,12,-72,-74,-69
1385849500000222,12,12,-72,-74,-69
1385849500000408,12,12,-72,-74,-69
1385849504042344,12,13,-76,-79,-70
1385849504042720,12,13,-76,-79,-70
1385849504199931,12,13,-78,-78,-70
1385849504200715,12,13,-78,-78,-70
1385849504526342,12,13,-80,-78,-69
1385849504526805,12,13,-79,-78,-69
1385849504527285,12,13,-83,-78,-69
1385849504701366,12,13,-80,-77,-67
1385849504701719,12,13,-80,-78,-68
1385849505005719,12,13,-79,-78,-66
1385849509718092,12,14,-77,-75,-67
1385849509718440,12,14,-77,-76,-67
1385849510036786,12,14,-77,-75,-68
1385849510218126,12,14,-80,-76,-69
1385849510218558,12,14,-79,-76,-69
1385849510218942,12,14,-79,-76,-70
1385849510219219,12,14,-79,-77,-70
1385849510538444,12,14,-83,-79,-73
1385849510548966,12,14,-79,-77,-73
1385849510550625,12,14,-75,-77,-73
1385849515736011,12,15,-77,-77,-69
1385849515981571,12,15,-77,-77,-68
1385849516063989,12,15,-78,-78,-68
1385849516235854,12,15,-78,-78,-68
1385849516236194,12,15,-78,-77,-68
1385849516236446,12,15,-78,-77,-68
1385849516486264,12,15,-77,-77,-69
1385849516566843,12,15,-77,-77,-69
1385849516568540,12,15,-78,-77,-69
1385849516737953,12,15,-77,-77,-69
1385849516738308,12,15,-77,-77,-69
1385849516738539,12,15,-77,-76,-69
1385849516738783,12,15,-77,-77,-69
1385849521252653,12,16,-76,-76,-69
1385849521604762,12,16,-77,-71,-67
1385849521605453,12,16,-77,-71,-68
1385849521755270,12,16,-77,-72,-67
1385849521755824,12,16,-75,-73,-67
1385849522106466,12,16,-76,-76,-69
1385849522107874,12,16,-76,-77,-69
1385849522108785,12,16,-75,-77,-68
1385849522257610,12,16,-76,-79,-69
1385849522258047,12,16,-76,-79,-69
1385849522258253,12,16,-76,-79,-69
1385849522258572,12,16,-76,-78,-69
1385849527045933,12,17,-74,-73,-67
1385849527046270,12,17,-75,-73,-67
1385849527274750,12,17,-76,-76,-67
1385849527275100,12,17,-76,-76,-67
1385849527275530,12,17,-74,-74,-67
1385849527546599,12,17,-75,-74,-67
1385849527547445,12,17,-75,-74,-67
1385849527547651,12,17,-75,-74,-67
1385849527775807,12,17,-76,-73,-67
1385849527776113,12,17,-75,-73,-67
1385849527776367,12,17,-76,-73,-67
1385849532071185,12,18,-74,-75,-67
1385849532290384,12,18,-76,-75,-67
1385849532290725,12,18,-74,-74,-68
1385849532290952,12,18,-73,-74,-68
1385849532291291,12,18,-74,-75,-68
1385849532793406,12,18,-76,-74,-69
1385849533074462,12,18,-75,-74,-69
1385849533309298,12,18,-74,-74,-68
1385849533309602,12,18,-74,-74,-68
1385849533309753,12,18,-74,-74,-68
1385849533309894,12,18,-75,-74,-69
1385849539313179,12,19,-76,-67,-71
1385849539702925,12,19,-78,-73,-73
1385849539709566,12,19,-78,-74,-73
1385849539815136,12,19,-79,-75,-73
1385849539815901,12,19,-77,-74,-73
1385849540111893,12,19,-76,-74,-73
1385849540201764,12,19,-76,-74,-73
1385849540204514,12,19,-77,-74,-73
1385849540316839,12,19,-75,-74,-72
1385849540317259,12,19,-76,-73,-72
1385849540317660,12,19,-76,-74,-73
1385849733436742,0,1,-66,-81,-82
1385849737451995,0,1,-66,-81,-77
1385849737452697,0,1,-66,-81,-78
1385849743471645,0,1,-69,-80,-82
1385849746275066,0,1,-69,-80,-84
1385849746284571,0,1,-69,-80,-85
1385849747484527,0,1,-70,-81,-82
1385849748488151,0,1,-68,-81,-80
1385849749993297,0,1,-71,-81,-82
1385849753002440,0,1,-70,-80,-83
1385849763362292,1,1,-65,-81,-80
1385849764036525,1,1,-66,-84,-81
1385849764037083,1,1,-67,-83,-82
1385849767400234,1,1,-63,-82,-77
1385849770058128,1,1,-62,-78,-73
1385849773422144,1,1,-68,-82,-79
1385849773424944,1,1,-68,-80,-76
1385849773425293,1,1,-70,-83,-78
1385849777441318,1,1,-66,-79,-74
1385849777943506,1,1,-66,-81,-75
1385849782598302,2,1,-60,-79,-73
1385849782598677,2,1,-60,-79,-74
1385849783100011,2,1,-57,-79,-75
1385849783100456,2,1,-57,-79,-75
1385849783478734,2,1,-58,-80,-74
1385849783603511,2,1,-57,-79,-73
1385849784604473,2,1,-58,-79,-76
1385849784992959,2,1,-58,-79,-76
1385849787511680,2,1,-61,-81,-83
1385849789014414,2,1,-60,-80,-79
1385849796139736,3,1,-57,-77,-73
1385849796467503,3,1,-57,-76,-73
1385849796641157,3,1,-58,-77,-74
1385849796641596,3,1,-58,-77,-74
1385849797047752,3,1,-58,-77,-75
1385849797142498,3,1,-58,-77,-74
1385849797473202,3,1,-58,-77,-74
1385849797552273,3,1,-59,-78,-74
1385849797643559,3,1,-59,-78,-74
1385849797643901,3,1,-58,-77,-74
1385849801577218,4,1,-58,-78,-78
1385849802160528,4,1,-58,-78,-77
1385849802572700,4,1,-58,-78,-77
1385849803002053,4,1,-57,-80,-76
1385849803163572,4,1,-58,-79,-77
1385849803164170,4,1,-58,-79,-77
1385849803507182,4,1,-58,-79,-77
1385849803573961,4,1,-58,-78,-77
1385849803576367,4,1,-58,-79,-77
1385849803664993,4,1,-58,-78,-77
1385849803665551,4,1,-57,-78,-76
1385849813639507,5,1,-61,-79,-75
1385849814701307,5,1,-58,-81,-72
1385849814702130,5,1,-58,-80,-72
1385849817209807,5,1,-56,-79,-71
1385849817210592,5,1,-56,-79,-71
1385849817712950,5,1,-55,-79,-71
1385849818716335,5,1,-56,-78,-71
1385849819216081,5,1,-55,-79,-71
1385849821223483,5,1,-56,-78,-71
1385849821606458,5,1,-55,-78,-71
1385849827243988,6,1,-59,-79,-79
1385849834764815,6,1,-61,-80,-81
1385849837701217,6,1,-61,-80,-81
1385849842306466,6,1,-58,-80,-79
1385849845332647,6,1,-55,-79,-75
1385849845840296,6,1,-56,-80,-74
1385849846302445,6,1,-56,-79,-74
1385849846340430,6,1,-56,-79,-73
1385849846841335,6,1,-57,-80,-74
1385849847345067,6,1,-56,-81,-74
1385849853384012,7,1,-55,-80,-79
1385849854478599,7,1,-57,-81,-79
1385849854478990,7,1,-56,-82,-78
1385849856292903,7,1,-57,-79,-77
1385849856516580,7,1,-56,-78,-77
1385849856794418,7,1,-56,-78,-76
1385849857413375,7,1,-56,-78,-74
1385849857413722,7,1,-56,-78,-75
1385849857413973,7,1,-55,-79,-75
1385849861423664,7,1,-57,-81,-76
1385849867454006,8,1,-50,-82,-76
1385849868496989,8,1,-54,-80,-76
1385849872023379,8,1,-55,-85,-75
1385849872382823,8,1,-55,-85,-75
1385849872384748,8,1,-54,-84,-75
1385849873497778,8,1,-55,-81,-73
1385849874595116,8,1,-54,-79,-73
1385849877527471,8,1,-52,-83,-72
1385849878023632,8,1,-52,-81,-73
1385849884065365,8,1,-53,-83,-73
1385849894610191,9,1,-57,-79,-73
1385849896651185,9,1,-56,-77,-73
1385849896651506,9,1,-56,-77,-73
1385849897013977,9,1,-56,-80,-75
1385849897516217,9,1,-56,-80,-74
1385849897621932,9,1,-55,-79,-74
1385849903551935,9,1,-56,-82,-76
1385849907569367,9,1,-54,-83,-77
1385849911703833,9,1,-54,-83,-78
1385849912014722,9,1,-54,-80,-80
1385849917230946,10,1,-56,-82,-78
1385849917759401,10,1,-58,-82,-80
1385849917759855,10,1,-58,-83,-80
1385849918759683,10,1,-57,-82,-82
1385849918760009,10,1,-57,-83,-82
1385849922151174,10,1,-59,-82,-84
1385849922262029,10,1,-59,-83,-82
1385849922264945,10,1,-59,-82,-84
1385849923551746,10,1,-57,-80,-80
1385849927299368,10,1,-55,-82,-73
1385849933584379,11,1,-63,-83,-74
1385849935862703,11,1,-67,-84,-76
1385849936462815,11,1,-62,-85,-73
1385849937361066,11,1,-60,-82,-74
1385849940878211,11,1,-70,-84,-74
1385849946416930,11,1,-65,-82,-71
1385849947426185,11,1,-65,-81,-73
1385849954656653,11,1,-60,-83,-71
1385849957161438,11,1,-56,-82,-75
1385849957475599,11,1,-57,-81,-77
1385849966890873,13,1,-64,-83,-78
1385849966901209,13,1,-62,-83,-78
1385849966901643,13,1,-63,-78,-77
1385849967028837,13,1,-63,-82,-76
1385849967031503,13,1,-63,-82,-77
1385849967607897,13,1,-67,-82,-74
1385849971708543,13,1,-64,-82,-77
1385849973431428,13,1,-60,-85,-74
1385849975944075,13,1,-63,-83,-73
1385849977452662,13,1,-63,-81,-75
1385849986255926,14,1,-61,-82,-75
1385849987504719,14,1,-59,-79,-74
1385849987761025,14,1,-59,-79,-74
1385849988261308,14,1,-60,-80,-74
1385849989668937,14,1,-60,-80,-76
1385849991771654,14,1,-60,-81,-72
1385849993536795,14,1,-59,-82,-71
1385849997290560,14,1,-59,-79,-71
1385849997560061,14,1,-57,-80,-72
1385849997702056,14,1,-56,-80,-71
1385850002306697,15,1,-62,-78,-72
1385850002307146,15,1,-62,-78,-76
1385850002720682,15,1,-61,-78,-78
1385850002809338,15,1,-61,-78,-76
1385850003090395,15,1,-59,-78,-75
1385850003310460,15,1,-60,-78,-75
1385850003310828,15,1,-61,-79,-75
1385850003311441,15,1,-61,-78,-75
1385850003311788,15,1,-61,-78,-75
1385850003592232,15,1,-61,-78,-75
1385850017532487,16,1,-58,-84,-69
1385850019679641,16,1,-58,-79,-74
1385850019863333,16,1,-59,-79,-72
1385850023375839,16,1,-58,-81,-70
1385850024380417,16,1,-59,-80,-71
1385850024882495,16,1,-58,-80,-71
1385850025381456,16,1,-60,-82,-71
1385850027388130,16,1,-59,-81,-68
1385850029897066,16,1,-60,-82,-74
1385850030397545,16,1,-58,-81,-76
1385850030398498,16,1,-58,-82,-75
1385850037420069,17,1,-59,-82,-70
1385850038543304,17,1,-60,-82,-72
1385850039928854,17,1,-59,-81,-71
1385850040432211,17,1,-60,-81,-71
1385850040792807,17,1,-59,-81,-70
1385850041942211,17,1,-59,-82,-72
1385850042945100,17,1,-60,-81,-70
1385850042953877,17,1,-61,-83,-73
1385850043454595,17,1,-61,-82,-73
1385850043809681,17,1,-59,-84,-73
1385850047829406,18,1,-61,-79,-73
1385850048495435,18,1,-62,-81,-73
1385850049840827,18,1,-61,-80,-70
1385850049841668,18,1,-61,-80,-70
1385850050504575,18,1,-62,-79,-70
1385850051994491,18,1,-60,-79,-69
1385850052702468,18,1,-62,-79,-71
1385850052860142,18,1,-62,-80,-70
1385850053023722,18,1,-61,-79,-70
1385850053024784,18,1,-62,-80,-70
1385850061048597,19,1,-63,-85,-74
1385850061052355,19,1,-64,-84,-73
1385850061053113,19,1,-64,-84,-72
1385850064181805,19,1,-63,-79,-69
1385850065930018,19,1,-64,-80,-72
